cv_id,job_id,cv_level,cv_category,job_title,job_category,pool_methods,method_ranks,relevance_median_4model,relevance_mean_4model,relevance_median_no_cohere,relevance_mean_no_cohere,is_relevant_median_4model_ge5,is_relevant_median_no_cohere_ge5,range_relevance_4model,range_relevance_no_cohere,range_experience_4model,range_experience_no_cohere
nvkd_L2b,6bac706ed4b81c274c7316b0a6eeeded,L2b,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh B2B/Sales B2B Lĩnh Vực CNTT (Lương Cứng Từ 15 - 50 Triệu, Thu Nhập Trung Bình Từ 75 - 100 Triệu)",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 5, ""E3"": 5, ""E2t"": 5, ""E3t"": 5}",6.0,6.5,6.0,6.6667,True,True,2.0,2.0,2.0,2.0
nvkd_L2b,5ac0d1a5e6dcd772830f63154c4efb03,L2b,Nhân viên kinh doanh,"Chuyên Viên Kinh Doanh B2B (Mảng Công Nghệ AI) / Từ 2 Năm Kinh Nghiệm / Lương Cứng 15 Triệu / Tại Quận 10 (Cũ) HCM Và Quận Nam Từ Liêm (Cũ), Hà Nội",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 6, ""E3"": 6, ""E2t"": 6, ""E3t"": 7}",7.5,7.5,8.0,7.6667,True,True,1.0,1.0,2.0,2.0
nvkd_L2b,3ff41e8214c6c4cf2151a9b46988f0a2,L2b,Nhân viên kinh doanh,Presales,Nhân viên kinh doanh,E2|E3|E2t|E3t,"{""E2"": 7, ""E3"": 7, ""E2t"": 7, ""E3t"": 6}",5.0,5.0,6.0,5.3333,True,True,2.0,2.0,2.0,1.0
nvkd_L2b,9481739b789f3ce8466b1350e9851ef0,L2b,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/Sales Thị Trường _ 1 Năm Kinh Nghiệm _ Data Sẵn _ Thu Nhập Từ 30M Tại Hà Nội,Nhân viên kinh doanh,E1|E2t,"{""E1"": 7, ""E2t"": 8}",7.5,7.25,8.0,7.3333,True,True,2.0,2.0,1.0,1.0
nvkd_L2b,614717cbba504ca6867ce5002a80fe08,L2b,Nhân viên kinh doanh,IT Solution Sales (Senior),Nhân viên kinh doanh,E3t,"{""E3t"": 8}",4.5,4.75,5.0,5.0,False,True,2.0,2.0,2.0,2.0
nvkd_L2b,6f907af0181eadb4dd6a0b9591211658,L2b,Nhân viên kinh doanh,Chuyên Viên Cao Cấp Kinh Doanh Quảng Cáo - Khối Kinh Doanh Trực Tiếp (Lương Cứng Up To 25M),Nhân viên kinh doanh,E2|E2t,"{""E2"": 8, ""E2t"": 9}",7.0,6.25,7.0,6.0,True,True,3.0,3.0,3.0,3.0
nvkd_L2b,8b888652281ba45f559c2ef1a8676e28,L2b,Nhân viên kinh doanh,Business Development - Publisher (Ưu Tiên Có Ngoại Ngữ Tốt),Nhân viên kinh doanh,E3|E3t,"{""E3"": 8, ""E3t"": 9}",7.0,6.25,7.0,6.0,True,True,3.0,3.0,0.0,0.0
nvkd_L2b,c5d8b930fbf1da2a0f191a878da766af,L2b,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh Phát Triển Thị Trường (Sales Rep), Lương Cứng 10 - 13 Triệu + Hoa Hồng, Phỏng Vấn Đi Làm Ngay",Nhân viên kinh doanh,E1,"{""E1"": 8}",7.0,7.25,7.0,7.3333,True,True,1.0,1.0,2.0,1.0
nvkd_L2b,4452046256928035257f7c6a152422cf,L2b,Nhân viên kinh doanh,Business Development - 5 Năm Kinh Nghiệm,Nhân viên kinh doanh,E2|E3|E3t,"{""E2"": 9, ""E3"": 9, ""E3t"": 10}",5.5,5.5,5.0,5.0,True,True,3.0,2.0,4.0,1.0
nvkd_L2b,45dbdac89d8e758481e361237af2ef0c,L2b,Nhân viên kinh doanh,Chuyên Viên Kinh Doanh- Thu Nhập Hấp Dẫn Lên Đến 50 Triệu/Tháng,Nhân viên kinh doanh,E1,"{""E1"": 9}",6.0,5.75,6.0,5.3333,True,True,3.0,2.0,2.0,2.0
nvkd_L2b,6a33ea0ac615f5b77a4c8a5df944ced7,L2b,Nhân viên kinh doanh,Chuyên Viên Phát Triển Kinh Doanh Thương Mại Dịch Vụ,Nhân viên kinh doanh,E2|E3|E2t,"{""E2"": 10, ""E3"": 10, ""E2t"": 10}",6.5,6.25,6.0,6.0,True,True,2.0,2.0,1.0,0.0
nvkd_L2b,ff46f540aed4faba21f282497e3dcae5,L2b,Nhân viên kinh doanh,Chuyên Viên Cao Cấp Kinh Doanh Quảng Cáo – Khối Bán Hàng Qua Agency (Lương Cứng Up To 29M),Nhân viên kinh doanh,E1,"{""E1"": 10}",7.0,6.75,7.0,6.6667,True,True,3.0,3.0,1.0,1.0
nvkd_L3,40688ffa7f734137c591f2289eca304a,L3,Nhân viên kinh doanh,Chuyên Viên Tư Vấn Giải Pháp Phần Mềm Enterprise,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 6, ""E2"": 3, ""E3"": 1, ""E2t"": 5, ""E3t"": 3}",7.0,7.25,7.0,7.3333,True,True,1.0,1.0,1.0,0.0
nvkd_L3,5ac0d1a5e6dcd772830f63154c4efb03,L3,Nhân viên kinh doanh,"Chuyên Viên Kinh Doanh B2B (Mảng Công Nghệ AI) / Từ 2 Năm Kinh Nghiệm / Lương Cứng 15 Triệu / Tại Quận 10 (Cũ) HCM Và Quận Nam Từ Liêm (Cũ), Hà Nội",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 1, ""E2"": 5, ""E3"": 5, ""E2t"": 2, ""E3t"": 1}",7.5,7.5,8.0,7.6667,True,True,1.0,1.0,1.0,1.0
nvkd_L3,f6966d58c808b307f5d46f0b27358349,L3,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh, Tư Vấn Phần Mềm/ Sale B2B (Nghỉ Thứ 7, Chủ Nhật, Thu Nhập 10 - 20M) Tại Hà Nội + HCM",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 1, ""E3"": 2, ""E2t"": 1, ""E3t"": 4}",7.0,6.75,7.0,6.6667,True,True,1.0,1.0,3.0,1.0
nvkd_L3,3f7b80454232a0106db9c3d188c8c65b,L3,Nhân viên kinh doanh,Business Development (Travel Tech - Tourism),Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 2, ""E3"": 3, ""E2t"": 4, ""E3t"": 5}",7.0,7.0,7.0,7.0,True,True,2.0,2.0,2.0,2.0
nvkd_L3,86c043c8fb7ddd7cbf3266a9bf070f11,L3,Nhân viên kinh doanh,Sales Lead (BD),Nhân viên kinh doanh,E2t|E3t,"{""E2t"": 3, ""E3t"": 2}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,2.0,1.0
nvkd_L3,7222c009019dbf5438a77e38fdcb9770,L3,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1|E2t|E3t,"{""E1"": 3, ""E2t"": 7, ""E3t"": 7}",6.5,6.25,6.0,6.0,True,True,2.0,2.0,4.0,4.0
nvkd_L3,6bac706ed4b81c274c7316b0a6eeeded,L3,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh B2B/Sales B2B Lĩnh Vực CNTT (Lương Cứng Từ 15 - 50 Triệu, Thu Nhập Trung Bình Từ 75 - 100 Triệu)",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 4, ""E3"": 4, ""E2t"": 6, ""E3t"": 8}",7.5,7.25,8.0,7.6667,True,True,2.0,1.0,2.0,1.0
nvkd_L3,3ff41e8214c6c4cf2151a9b46988f0a2,L3,Nhân viên kinh doanh,Presales,Nhân viên kinh doanh,E2|E3|E2t|E3t,"{""E2"": 8, ""E3"": 6, ""E2t"": 9, ""E3t"": 10}",5.0,4.75,4.0,4.3333,True,False,3.0,3.0,1.0,0.0
nvkd_L3,8b888652281ba45f559c2ef1a8676e28,L3,Nhân viên kinh doanh,Business Development - Publisher (Ưu Tiên Có Ngoại Ngữ Tốt),Nhân viên kinh doanh,E1|E2|E3,"{""E1"": 10, ""E2"": 6, ""E3"": 7}",7.0,7.0,7.0,6.6667,True,True,2.0,1.0,5.0,3.0
nvkd_L3,efde357b6199f6540b8993663bce7dd9,L3,Nhân viên kinh doanh,Sales Admin,Nhân viên kinh doanh,E3|E2t|E3t,"{""E3"": 8, ""E2t"": 8, ""E3t"": 6}",6.0,5.75,5.0,5.3333,True,True,3.0,3.0,4.0,2.0
nvkd_L3,9481739b789f3ce8466b1350e9851ef0,L3,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/Sales Thị Trường _ 1 Năm Kinh Nghiệm _ Data Sẵn _ Thu Nhập Từ 30M Tại Hà Nội,Nhân viên kinh doanh,E1|E2|E2t,"{""E1"": 8, ""E2"": 7, ""E2t"": 10}",7.5,7.25,7.0,7.0,True,True,2.0,2.0,4.0,4.0
nvkd_L3,ff46f540aed4faba21f282497e3dcae5,L3,Nhân viên kinh doanh,Chuyên Viên Cao Cấp Kinh Doanh Quảng Cáo – Khối Bán Hàng Qua Agency (Lương Cứng Up To 29M),Nhân viên kinh doanh,E1,"{""E1"": 7}",7.5,7.25,7.0,7.0,True,True,2.0,2.0,4.0,2.0
nvkd_L3,2f2d246ec5640655101bd2edb92cfe27,L3,Nhân viên kinh doanh,Nhân Viên Sales Admin,Nhân viên kinh doanh,E3t,"{""E3t"": 9}",5.0,5.0,5.0,4.3333,True,True,4.0,2.0,4.0,4.0
nvkd_L3,6a33ea0ac615f5b77a4c8a5df944ced7,L3,Nhân viên kinh doanh,Chuyên Viên Phát Triển Kinh Doanh Thương Mại Dịch Vụ,Nhân viên kinh doanh,E2|E3,"{""E2"": 9, ""E3"": 9}",7.5,7.5,7.0,7.3333,True,True,1.0,1.0,2.0,1.0
nvkd_L3,c5d8b930fbf1da2a0f191a878da766af,L3,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh Phát Triển Thị Trường (Sales Rep), Lương Cứng 10 - 13 Triệu + Hoa Hồng, Phỏng Vấn Đi Làm Ngay",Nhân viên kinh doanh,E1,"{""E1"": 9}",6.5,6.75,6.0,6.6667,True,True,2.0,2.0,4.0,4.0
nvkd_L3,b9bfe7161e749f6786d024f96c179e32,L3,Nhân viên kinh doanh,Chuyên Viên Marketing Sự Kiện B2B (Event Marketing & Business Matching),Nhân viên kinh doanh,E3,"{""E3"": 10}",6.5,6.25,6.0,6.0,True,True,4.0,4.0,4.0,2.0
nvkd_L3,e30c4b32e9d7f9af39ee3fa5c959b8f7,L3,Nhân viên kinh doanh,Head Of The Representative Office,Nhân viên kinh doanh,E2,"{""E2"": 10}",5.0,4.75,5.0,4.6667,True,True,3.0,3.0,4.0,4.0
nvkd_L3b,1b7a70e52fd995f2d8b150d3459d17ad,L3b,Nhân viên kinh doanh,Chuyên Viên Cao Cấp KHDN Upper SME - Vùng Hà Nội 1 - TA170 - ID496,Nhân viên kinh doanh,E1|E2t|E3t,"{""E1"": 1, ""E2t"": 1, ""E3t"": 1}",7.5,7.0,7.0,6.6667,True,True,3.0,3.0,4.0,4.0
nvkd_L3b,3f7b80454232a0106db9c3d188c8c65b,L3b,Nhân viên kinh doanh,Business Development (Travel Tech - Tourism),Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 1, ""E3"": 2, ""E2t"": 3, ""E3t"": 5}",7.5,7.25,7.0,7.0,True,True,2.0,2.0,1.0,0.0
nvkd_L3b,40688ffa7f734137c591f2289eca304a,L3b,Nhân viên kinh doanh,Chuyên Viên Tư Vấn Giải Pháp Phần Mềm Enterprise,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 7, ""E2"": 4, ""E3"": 1, ""E2t"": 9, ""E3t"": 4}",6.5,6.5,6.0,6.0,True,True,3.0,2.0,2.0,1.0
nvkd_L3b,5ac0d1a5e6dcd772830f63154c4efb03,L3b,Nhân viên kinh doanh,"Chuyên Viên Kinh Doanh B2B (Mảng Công Nghệ AI) / Từ 2 Năm Kinh Nghiệm / Lương Cứng 15 Triệu / Tại Quận 10 (Cũ) HCM Và Quận Nam Từ Liêm (Cũ), Hà Nội",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 8, ""E3"": 4, ""E2t"": 4, ""E3t"": 3}",7.0,7.0,7.0,6.6667,True,True,2.0,1.0,2.0,2.0
nvkd_L3b,86c043c8fb7ddd7cbf3266a9bf070f11,L3b,Nhân viên kinh doanh,Sales Lead (BD),Nhân viên kinh doanh,E2t|E3t,"{""E2t"": 2, ""E3t"": 2}",4.5,4.25,4.0,4.0,False,False,2.0,2.0,1.0,0.0
nvkd_L3b,f6966d58c808b307f5d46f0b27358349,L3b,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh, Tư Vấn Phần Mềm/ Sale B2B (Nghỉ Thứ 7, Chủ Nhật, Thu Nhập 10 - 20M) Tại Hà Nội + HCM",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 2, ""E3"": 6, ""E2t"": 5, ""E3t"": 9}",6.5,6.25,6.0,6.0,True,True,2.0,2.0,6.0,6.0
nvkd_L3b,1cae9467d9193142619af250bd7dd1a7,L3b,Nhân viên kinh doanh,Sales Executive - LCB 15 - 20 Triệu,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 9, ""E3"": 9, ""E2t"": 7, ""E3t"": 7}",6.5,6.0,6.0,5.6667,True,True,3.0,3.0,3.0,3.0
nvkd_L3b,6bac706ed4b81c274c7316b0a6eeeded,L3b,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh B2B/Sales B2B Lĩnh Vực CNTT (Lương Cứng Từ 15 - 50 Triệu, Thu Nhập Trung Bình Từ 75 - 100 Triệu)",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 6, ""E2"": 3, ""E3"": 3, ""E2t"": 8, ""E3t"": 8}",7.0,7.25,7.0,7.3333,True,True,1.0,1.0,1.0,1.0
nvkd_L3b,3ff41e8214c6c4cf2151a9b46988f0a2,L3b,Nhân viên kinh doanh,Presales,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 10, ""E2"": 5, ""E3"": 5, ""E2t"": 10, ""E3t"": 10}",5.0,5.0,5.0,5.0,True,True,2.0,2.0,3.0,2.0
nvkd_L3b,36251ec7203317b63405202c8ea57c49,L3b,Nhân viên kinh doanh,Kinh Doanh Kỹ Thuật/Sales Engineer B2B (1 Năm Đầu Không KPI) Tại Hồ Chí Minh & Hà Nội,Nhân viên kinh doanh,E2|E3,"{""E2"": 6, ""E3"": 8}",6.5,6.0,6.0,5.6667,True,True,3.0,3.0,5.0,5.0
nvkd_L3b,614717cbba504ca6867ce5002a80fe08,L3b,Nhân viên kinh doanh,IT Solution Sales (Senior),Nhân viên kinh doanh,E3t,"{""E3t"": 6}",4.5,4.75,5.0,5.0,False,True,2.0,2.0,4.0,2.0
nvkd_L3b,f6238a52435180210acdd42e0ec67300,L3b,Nhân viên kinh doanh,Sales (Warehouse Fulfillment Service),Nhân viên kinh doanh,E2t,"{""E2t"": 6}",7.0,7.0,7.0,6.6667,True,True,2.0,1.0,2.0,0.0
nvkd_L3b,b9bfe7161e749f6786d024f96c179e32,L3b,Nhân viên kinh doanh,Chuyên Viên Marketing Sự Kiện B2B (Event Marketing & Business Matching),Nhân viên kinh doanh,E2|E3,"{""E2"": 7, ""E3"": 7}",6.5,6.5,6.0,6.3333,True,True,3.0,3.0,2.0,0.0
nvkd_L3b,b60c06cb095ef83688f41559542a9325,L3b,Nhân viên kinh doanh,Trưởng Bộ Phận Kinh Doanh BESS Mảng C&I,Nhân viên kinh doanh,E1,"{""E1"": 8}",3.5,3.75,3.0,3.3333,False,False,2.0,1.0,3.0,3.0
nvkd_L3b,7222c009019dbf5438a77e38fdcb9770,L3b,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1,"{""E1"": 9}",5.0,5.25,5.0,5.3333,True,True,3.0,3.0,2.0,1.0
nvkd_L3b,4452046256928035257f7c6a152422cf,L3b,Nhân viên kinh doanh,Business Development - 5 Năm Kinh Nghiệm,Nhân viên kinh doanh,E3,"{""E3"": 10}",6.5,6.5,6.0,6.3333,True,True,1.0,1.0,4.0,4.0
nvkd_L3b,510483ef979ca1ad3d23f04a110ce308,L3b,Nhân viên kinh doanh,"Chuyên Viên Phát Triển Thị Trường, Ngoài GT/MT",Nhân viên kinh doanh,E2,"{""E2"": 10}",7.0,7.25,7.0,7.0,True,True,1.0,0.0,1.0,0.0
nvkd_L4,40688ffa7f734137c591f2289eca304a,L4,Nhân viên kinh doanh,Chuyên Viên Tư Vấn Giải Pháp Phần Mềm Enterprise,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 6, ""E2"": 3, ""E3"": 1, ""E2t"": 6, ""E3t"": 4}",7.0,6.75,7.0,6.6667,True,True,1.0,1.0,2.0,2.0
nvkd_L4,5ac0d1a5e6dcd772830f63154c4efb03,L4,Nhân viên kinh doanh,"Chuyên Viên Kinh Doanh B2B (Mảng Công Nghệ AI) / Từ 2 Năm Kinh Nghiệm / Lương Cứng 15 Triệu / Tại Quận 10 (Cũ) HCM Và Quận Nam Từ Liêm (Cũ), Hà Nội",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 1, ""E2"": 5, ""E3"": 5, ""E2t"": 2, ""E3t"": 1}",7.0,7.25,7.0,7.0,True,True,1.0,0.0,3.0,2.0
nvkd_L4,f6966d58c808b307f5d46f0b27358349,L4,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh, Tư Vấn Phần Mềm/ Sale B2B (Nghỉ Thứ 7, Chủ Nhật, Thu Nhập 10 - 20M) Tại Hà Nội + HCM",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 1, ""E3"": 3, ""E2t"": 1, ""E3t"": 3}",6.0,5.75,6.0,5.3333,True,True,3.0,2.0,5.0,2.0
nvkd_L4,3f7b80454232a0106db9c3d188c8c65b,L4,Nhân viên kinh doanh,Business Development (Travel Tech - Tourism),Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 2, ""E3"": 2, ""E2t"": 4, ""E3t"": 6}",7.0,7.25,7.0,7.3333,True,True,1.0,1.0,2.0,2.0
nvkd_L4,86c043c8fb7ddd7cbf3266a9bf070f11,L4,Nhân viên kinh doanh,Sales Lead (BD),Nhân viên kinh doanh,E2t|E3t,"{""E2t"": 3, ""E3t"": 2}",5.5,5.25,6.0,5.6667,True,True,2.0,1.0,2.0,2.0
nvkd_L4,7222c009019dbf5438a77e38fdcb9770,L4,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1|E2t|E3t,"{""E1"": 3, ""E2t"": 8, ""E3t"": 7}",5.5,5.5,6.0,5.6667,True,True,1.0,1.0,5.0,5.0
nvkd_L4,6bac706ed4b81c274c7316b0a6eeeded,L4,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh B2B/Sales B2B Lĩnh Vực CNTT (Lương Cứng Từ 15 - 50 Triệu, Thu Nhập Trung Bình Từ 75 - 100 Triệu)",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 4, ""E3"": 4, ""E2t"": 7, ""E3t"": 8}",7.5,7.5,8.0,7.6667,True,True,1.0,1.0,1.0,1.0
nvkd_L4,614717cbba504ca6867ce5002a80fe08,L4,Nhân viên kinh doanh,IT Solution Sales (Senior),Nhân viên kinh doanh,E3t,"{""E3t"": 5}",5.5,5.5,6.0,5.6667,True,True,1.0,1.0,2.0,2.0
nvkd_L4,f6238a52435180210acdd42e0ec67300,L4,Nhân viên kinh doanh,Sales (Warehouse Fulfillment Service),Nhân viên kinh doanh,E2t,"{""E2t"": 5}",7.5,7.5,8.0,7.6667,True,True,1.0,1.0,2.0,2.0
nvkd_L4,3ff41e8214c6c4cf2151a9b46988f0a2,L4,Nhân viên kinh doanh,Presales,Nhân viên kinh doanh,E2|E3|E3t,"{""E2"": 8, ""E3"": 6, ""E3t"": 10}",5.0,5.25,5.0,4.6667,True,True,3.0,1.0,3.0,3.0
nvkd_L4,6a33ea0ac615f5b77a4c8a5df944ced7,L4,Nhân viên kinh doanh,Chuyên Viên Phát Triển Kinh Doanh Thương Mại Dịch Vụ,Nhân viên kinh doanh,E2|E3,"{""E2"": 6, ""E3"": 8}",7.0,7.25,7.0,7.3333,True,True,1.0,1.0,2.0,2.0
nvkd_L4,8b888652281ba45f559c2ef1a8676e28,L4,Nhân viên kinh doanh,Business Development - Publisher (Ưu Tiên Có Ngoại Ngữ Tốt),Nhân viên kinh doanh,E1|E2|E3,"{""E1"": 10, ""E2"": 7, ""E3"": 7}",7.0,6.75,6.0,6.3333,True,True,3.0,3.0,2.0,2.0
nvkd_L4,ff46f540aed4faba21f282497e3dcae5,L4,Nhân viên kinh doanh,Chuyên Viên Cao Cấp Kinh Doanh Quảng Cáo – Khối Bán Hàng Qua Agency (Lương Cứng Up To 29M),Nhân viên kinh doanh,E1,"{""E1"": 7}",7.5,7.0,7.0,6.6667,True,True,3.0,3.0,4.0,4.0
nvkd_L4,9481739b789f3ce8466b1350e9851ef0,L4,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/Sales Thị Trường _ 1 Năm Kinh Nghiệm _ Data Sẵn _ Thu Nhập Từ 30M Tại Hà Nội,Nhân viên kinh doanh,E1|E2|E2t,"{""E1"": 8, ""E2"": 9, ""E2t"": 10}",6.5,6.25,6.0,6.0,True,True,2.0,2.0,5.0,2.0
nvkd_L4,c5d8b930fbf1da2a0f191a878da766af,L4,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh Phát Triển Thị Trường (Sales Rep), Lương Cứng 10 - 13 Triệu + Hoa Hồng, Phỏng Vấn Đi Làm Ngay",Nhân viên kinh doanh,E1,"{""E1"": 9}",6.5,6.5,6.0,6.0,True,True,3.0,2.0,4.0,3.0
nvkd_L4,efde357b6199f6540b8993663bce7dd9,L4,Nhân viên kinh doanh,Sales Admin,Nhân viên kinh doanh,E2|E3|E2t|E3t,"{""E2"": 10, ""E3"": 9, ""E2t"": 9, ""E3t"": 9}",4.5,4.75,4.0,4.0,False,False,4.0,2.0,4.0,0.0
nvkd_L4,b9bfe7161e749f6786d024f96c179e32,L4,Nhân viên kinh doanh,Chuyên Viên Marketing Sự Kiện B2B (Event Marketing & Business Matching),Nhân viên kinh doanh,E3,"{""E3"": 10}",6.5,5.75,6.0,5.3333,True,True,4.0,4.0,4.0,1.0
nvkd_L4b,4452046256928035257f7c6a152422cf,L4b,Nhân viên kinh doanh,Business Development - 5 Năm Kinh Nghiệm,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 3, ""E3"": 1, ""E2t"": 4, ""E3t"": 3}",8.0,7.75,8.0,7.6667,True,True,1.0,1.0,3.0,2.0
nvkd_L4b,9481739b789f3ce8466b1350e9851ef0,L4b,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/Sales Thị Trường _ 1 Năm Kinh Nghiệm _ Data Sẵn _ Thu Nhập Từ 30M Tại Hà Nội,Nhân viên kinh doanh,E1|E2|E2t|E3t,"{""E1"": 1, ""E2"": 6, ""E2t"": 1, ""E3t"": 1}",5.0,5.5,5.0,6.0,True,True,4.0,3.0,3.0,3.0
nvkd_L4b,b27dcc59505a6733fe18ec4de6f8ff2e,L4b,Nhân viên kinh doanh,Chuyên Viên Phát Triển Kinh Doanh,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 1, ""E3"": 6, ""E2t"": 5, ""E3t"": 7}",7.5,7.5,7.0,7.3333,True,True,1.0,1.0,5.0,2.0
nvkd_L4b,3f7b80454232a0106db9c3d188c8c65b,L4b,Nhân viên kinh doanh,Business Development (Travel Tech - Tourism),Nhân viên kinh doanh,E2|E3|E2t|E3t,"{""E2"": 5, ""E3"": 2, ""E2t"": 7, ""E3t"": 9}",7.5,7.5,8.0,7.6667,True,True,1.0,1.0,2.0,2.0
nvkd_L4b,6a33ea0ac615f5b77a4c8a5df944ced7,L4b,Nhân viên kinh doanh,Chuyên Viên Phát Triển Kinh Doanh Thương Mại Dịch Vụ,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 6, ""E2"": 2, ""E3"": 8, ""E2t"": 6, ""E3t"": 10}",7.0,7.0,6.0,6.6667,True,True,2.0,2.0,3.0,1.0
nvkd_L4b,86c043c8fb7ddd7cbf3266a9bf070f11,L4b,Nhân viên kinh doanh,Sales Lead (BD),Nhân viên kinh doanh,E2t|E3t,"{""E2t"": 2, ""E3t"": 2}",6.0,6.0,6.0,6.3333,True,True,2.0,1.0,1.0,1.0
nvkd_L4b,c5d8b930fbf1da2a0f191a878da766af,L4b,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh Phát Triển Thị Trường (Sales Rep), Lương Cứng 10 - 13 Triệu + Hoa Hồng, Phỏng Vấn Đi Làm Ngay",Nhân viên kinh doanh,E1|E2t|E3t,"{""E1"": 2, ""E2t"": 3, ""E3t"": 4}",6.0,5.75,5.0,5.3333,True,True,3.0,3.0,2.0,2.0
nvkd_L4b,40688ffa7f734137c591f2289eca304a,L4b,Nhân viên kinh doanh,Chuyên Viên Tư Vấn Giải Pháp Phần Mềm Enterprise,Nhân viên kinh doanh,E3|E3t,"{""E3"": 3, ""E3t"": 6}",7.0,7.0,7.0,7.0,True,True,0.0,0.0,3.0,2.0
nvkd_L4b,3ff41e8214c6c4cf2151a9b46988f0a2,L4b,Nhân viên kinh doanh,Presales,Nhân viên kinh doanh,E2|E3|E3t,"{""E2"": 9, ""E3"": 4, ""E3t"": 8}",6.0,5.75,6.0,5.6667,True,True,3.0,3.0,2.0,0.0
nvkd_L4b,f6966d58c808b307f5d46f0b27358349,L4b,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh, Tư Vấn Phần Mềm/ Sale B2B (Nghỉ Thứ 7, Chủ Nhật, Thu Nhập 10 - 20M) Tại Hà Nội + HCM",Nhân viên kinh doanh,E1|E2|E3|E2t,"{""E1"": 9, ""E2"": 4, ""E3"": 7, ""E2t"": 9}",6.0,6.25,5.0,5.6667,True,True,3.0,2.0,7.0,7.0
nvkd_L4b,614717cbba504ca6867ce5002a80fe08,L4b,Nhân viên kinh doanh,IT Solution Sales (Senior),Nhân viên kinh doanh,E3t,"{""E3t"": 5}",5.5,5.25,6.0,5.3333,True,True,2.0,2.0,2.0,2.0
nvkd_L4b,6bac706ed4b81c274c7316b0a6eeeded,L4b,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh B2B/Sales B2B Lĩnh Vực CNTT (Lương Cứng Từ 15 - 50 Triệu, Thu Nhập Trung Bình Từ 75 - 100 Triệu)",Nhân viên kinh doanh,E2|E3,"{""E2"": 10, ""E3"": 5}",7.0,7.0,7.0,7.0,True,True,2.0,2.0,2.0,2.0
